	價格	冰箱	冷氣	區	地址	坪數	型態	天然瓦斯	床	座標	性別要求	押金	捷運站	最短租期	朝向	格局	桌子	椅子	樓層	沙發	洗衣機	火車站	熱水器	產權登記	種類	第四台	管理費	網路	編號	總樓層數	衣櫃	身份要求	車 位	開伙	電視	養寵物	現況
558	15000.0	1	1	北投區	台北市北投區光明路200號	11.4	電梯大樓	0	0	0	男女生皆可	二個月	0	一年	0	開放式格局	1	1	12	1	0	0	1	已辦 	0	0	1140元/月	0	6314651	0	1	0	無	可以	1	可以	獨立套房
559	11500.0	1	1	中山區	台北市中山區新生北路	10.5	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	9	0	1	0	1	已辦 	0	0	780元/月	0	6396776	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
560	0.0	1	1	0	0	0.0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	1	6403170	0	1	0	0	0	1	0	
561	11500.0	1	1	內湖區	台北市內湖區安康路261巷	6.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	4	0	1	1	1	已辦 	0	1	--	1	6302682	0	1	上班族	無	不可以	1	不可以	獨立套房
562	25000.0	1	1	大安區	台北市大安區信義路四段53巷	12.0	電梯大樓	0	0	0	男女生皆可	二個月	0	一年	坐西朝東	0	1	0	5	1	1	0	1	已辦 	0	1	--	1	6403178	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
563	15000.0	1	1	大同區	台北市大同區寧夏路	10.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	3	1	1	0	1	已辦 	0	0	無	1	6387840	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
564	16900.0	1	1	萬華區	台北市萬華區中華路一段	10.0	電梯大樓	0	1	0	男女生皆可	面議	1	1月	0	0	1	1	7	1	1	1	1	已辦 	0	1	475元/月	0	6392297	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
565	13500.0	1	1	中山區	台北市中山區新生北路二段118巷7號	8.0	公寓	0	1	0	女生	二個月	0	一年	坐北朝南	0	1	1	3	0	0	0	1	已辦 	0	1	--	1	6336227	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
566	10000.0	1	1	中山區	台北市中山區新生北路二段118巷7號	6.0	公寓	0	1	0	女生	二個月	0	一年	坐北朝南	0	1	1	3	0	0	0	1	已辦 	0	1	--	1	6371599	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
567	13999.0	1	1	中山區	台北市中山區錦州街449號	10.0	公寓	1	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	2	0	1	1	1	已辦 	0	1	無	1	6400693	0	1	0	平面式停車位，費用另計	不可以	1	不可以	獨立套房
568	9000.0	1	1	信義區	台北市信義區松隆路	6.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	坐南朝北	有陽臺	1	1	7	0	1	1	1	已辦 	0	1	--	1	6403159	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
569	13500.0	1	1	中正區	台北市中正區汀州路一段306巷10弄3號	11.0	透天厝	0	0	0	男女生皆可	二個月	1	一年	0	0	1	0	1	0	1	0	1	已辦 	0	0	--	0	6293750	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
570	7600.0	1	1	大安區	台北市大安區金山南路二段141巷20號	6.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	B1	0	0	0	1	已辦 	0	0	--	0	6316295	0	0	學生、上班族	無	不可以	0	不可以	獨立套房
571	18000.0	1	1	大安區	台北市大安區潮州街126號	11.0	公寓	1	1	0	男女生皆可	二個月	1	一年	0	0	0	0	1	0	1	0	1	已辦 	0	0	--	0	6346517	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
572	11000.0	1	1	內湖區	台北市內湖區內湖路一段437巷	7.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	3	0	1	0	1	已辦 	0	1	--	1	6403140	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
573	32000.0	1	1	中山區	台北市中山區樂群二路	19.17	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	5	0	1	0	1	已辦 	0	0	--	0	6403136	0	1	學生、上班族、家庭	無	可以	0	不可以	
574	8500.0	1	1	中正區	台北市中正區和平西路二段32巷	6.0	公寓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	5	0	1	0	0	已辦 	0	1	--	1	6403124	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
575	25000.0	1	1	大安區	台北市大安區信義路三段	11.0	電梯大樓	0	0	0	男女生皆可	二個月	0	一年	0	樓中樓	0	0	4	1	1	0	1	已辦 	0	0	2000元/月	0	6315257	0	0	0	無	不可以	1	不可以	獨立套房
576	15999.0	1	1	中山區	台北市中山區長春路3巷	8.57	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	0	0	4	1	1	0	1	已辦 	0	1	260元/月	1	6403106	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
577	11000.0	1	1	文山區	台北市文山區羅斯福路五段211巷	10.0	公寓	0	1	0	男女生皆可	二個月	1	一年	坐北朝南	0	1	1	頂樓加蓋	1	1	0	1	未辦 	0	0	--	0	6375752	0	1	學生、上班族、家庭	無	可以	0	可以	獨立套房
578	10000.0	1	1	內湖區	台北市內湖區康樂街72巷	5.0	公寓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	5	1	1	0	1	已辦 	0	1	--	1	6389175	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
579	37000.0	1	1	中山區	台北市中山區南京東路二段	16.96	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	10	1	1	0	1	已辦 	0	0	2035元/月	0	6387520	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
580	11500.0	1	1	士林區	台北市士林區中山北路七段190巷	5.0	電梯大樓	0	1	0	男女生皆可	二個月	0	三個月	坐東北朝西南	0	1	1	B1	1	1	0	1	已辦 	0	0	--	1	6342664	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
581	34000.0	1	1	中山區	台北市中山區五常街	18.78	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	有陽臺	0	0	10	1	1	0	1	已辦 	0	0	3756元/月	0	6387466	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
582	35000.0	1	1	中正區	台北市中正區濟南路二段	18.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	坐北朝南	0	1	1	9	1	1	0	1	已辦 	0	0	--	0	6372705	0	1	學生、上班族、家庭	平面式停車位，費用另計	可以	1	不可以	獨立套房
583	27999.0	1	1	大安區	台北市大安區忠孝東路四段205巷	9.12	電梯大樓	0	1	0	男女生皆可	面議	0	一年	0	樓中樓	1	1	8	1	1	0	1	已辦 	0	0	1822元/月	0	6403076	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
584	26000.0	1	1	萬華區	台北市萬華區漢口街二段	15.55	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	9	1	1	0	1	已辦 	0	0	2200元/月	0	6371882	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
585	13000.0	1	1	中山區	台北市中山區中山北路二段84巷	12.0	公寓	0	1	0	男女生皆可	二個月	0	一年	坐南朝北	0	1	1	3	0	1	0	1	已辦 	0	1	--	1	6321314	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
586	13000.0	1	1	中山區	台北市中山區南京西路6號	10.0	電梯大樓	0	1	0	男女生皆可	二個月	1	兩年	坐南朝北	0	1	1	7	0	1	1	1	未辦 	0	1	--	1	6359559	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
587	36000.0	1	1	中山區	台北市中山區敬業一路	17.27	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	坐北朝南	有陽臺	1	1	8	1	1	0	1	已辦 	0	1	2070元/月	0	6364591	0	1	上班族、家庭	無	可以	1	不可以	
588	13500.0	1	1	士林區	台北市士林區美崙街62巷2號	6.5	公寓	0	1	0	女生	二個月	1	一年	0	0	1	1	4	0	1	0	1	已辦 	0	1	--	1	6403049	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
589	16600.0	1	1	大安區	台北市大安區復興南路一段135巷	10.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	5	0	1	0	1	已辦 	0	1	600元/月	1	6403042	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
590	10500.0	1	1	士林區	台北市士林區美崙街62巷2號	5.0	公寓	0	1	0	女生	二個月	1	一年	0	0	1	1	4	0	1	0	1	已辦 	0	1	--	1	6403039	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
591	20500.0	1	1	信義區	台北市信義區光復南路	9.32	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	坐西朝東	有陽臺	1	1	9	1	1	0	1	已辦 	0	0	932元/月	0	6353921	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
592	11000.0	1	1	士林區	台北市士林區美崙街62巷	6.0	公寓	1	1	0	女生	二個月	1	一年	0	有陽臺	1	1	3	0	1	0	1	已辦 	0	1	--	1	6403028	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
593	12000.0	1	1	士林區	台北市士林區美崙街62巷2號	7.0	公寓	0	1	0	女生	二個月	1	一年	0	0	1	1	4	0	1	0	1	已辦 	0	1	--	1	6403026	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
594	41999.0	1	1	信義區	台北市信義區松平路30巷	22.93	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	0	4600元/月	0	6345298	0	1	上班族、家庭	機械式停車位，費用另計	可以	1	不可以	獨立套房
595	42000.0	1	1	信義區	台北市信義區松平路30巷	22.93	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	0	4600元/月	0	6345290	0	1	上班族、家庭	機械式停車位，費用另計	可以	1	不可以	獨立套房
596	15000.0	1	1	信義區	台北市信義區基隆路一段350號	14.0	公寓	0	1	0	男女生皆可	二個月	1	一年	坐南朝北	0	1	1	6	0	1	1	1	已辦 	0	0	200元/月	0	6337762	0	1	0	無	可以	0	不可以	獨立套房
597	29000.0	1	1	大同區	台北市大同區市民大道一段	14.28	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	坐東朝西	有陽臺	1	1	11	1	1	0	1	已辦 	0	0	1500元/月	0	6342659	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
598	39000.0	1	1	松山區	台北市松山區八德路二段	21.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	樓中樓	1	1	10	1	1	0	1	已辦 	0	0	3150元/月	0	6403012	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
599	39000.0	1	1	內湖區	台北市內湖區成功路四段	20.9	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	9	1	1	0	1	已辦 	0	0	2724元/月	0	6403011	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
600	16500.0	1	1	文山區	台北市文山區景中街1號	12.84	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	坐北朝南	0	1	1	8	1	1	0	1	已辦 	0	0	--	0	6396159	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
601	26000.0	1	1	中山區	台北市中山區天祥路	19.7	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	4	1	1	1	1	已辦 	0	0	--	0	6369704	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
602	28000.0	1	1	士林區	台北市士林區劍潭路	17.34	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	有陽臺	0	1	6	1	1	0	1	已辦 	0	0	2000元/月	0	6366522	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
603	18000.0	1	1	中山區	台北市中山區林森北路85巷	8.71	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	0	1	1	6	1	1	0	1	已辦 	0	0	1140元/月	0	6402988	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
604	18000.0	0	1	中山區	台北市中山區中山北路二段93巷	9.48	電梯大樓	0	0	0	男女生皆可	二個月	0	一年	0	0	1	1	12	0	0	0	1	已辦 	0	0	1232元/月	0	6325823	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
605	40000.0	1	1	內湖區	台北市內湖區成功路四段	16.84	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	有陽臺	0	0	10	1	1	0	1	已辦 	0	0	2192元/月	0	6327870	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
606	39000.0	1	1	松山區	台北市松山區八德路二段	21.04	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	10	1	1	0	1	已辦 	0	0	3150元/月	0	6323482	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
607	18000.0	1	1	中山區	台北市中山區長安東路二段	10.48	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	6	1	1	0	1	已辦 	0	0	1572元/月	0	6346205	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
608	15000.0	1	1	中山區	台北市中山區中山北路一段53巷0號	12.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	3	0	1	0	1	-- 	0	0	1000元/月	0	6341046	0	1	0	無	不可以	0	不可以	獨立套房
609	9500.0	1	1	士林區	台北市士林區美崙街62巷2號	4.5	公寓	1	1	0	女生	二個月	1	一年	0	0	1	1	3	0	1	0	1	已辦 	0	1	--	1	5252053	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
610	11000.0	1	1	中山區	台北市中山區新生北路二段108號	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	12	1	1	0	1	已辦 	0	1	--	1	6402907	0	1	學生、上班族	無	不可以	1	可以	獨立套房
611	11000.0	1	1	信義區	台北市信義區虎林街104巷	6.0	公寓	0	1	0	男女生皆可	一個月	1	一年	坐北朝南	有陽臺	1	1	3	0	1	1	1	-- 	0	1	--	1	6385180	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
612	9800.0	1	1	信義區	台北市信義區虎林街104巷	5.0	公寓	0	1	0	男女生皆可	一個月	1	一年	坐北朝南	有陽臺	1	1	1	0	1	1	1	已辦 	0	1	--	1	6400921	0	1	上班族	無	不可以	1	不可以	獨立套房
613	16000.0	1	1	中山區	台北市中山區復興北路	10.9	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	8	0	1	0	1	已辦 	0	0	2000元/月	0	6367540	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
614	16800.0	1	1	中正區	台北市中正區桃源街	13.0	電梯大樓	0	1	0	男女生皆可	二個月	1	1月	坐東朝西	0	1	1	3	0	1	0	1	未辦 	0	0	800元/月	0	6342248	0	1	學生、上班族、家庭	平面式停車位，費用另計	可以	1	可以	獨立套房
615	26999.0	1	1	中山區	台北市中山區天祥路	15.0	電梯大樓	0	1	0	男女生皆可	面議	0	一年	0	開放式格局	1	1	3	1	1	0	1	已辦 	0	0	--	0	6345929	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
616	17999.0	1	1	中山區	台北市中山區新生北路三段48號	12.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	5	1	1	0	1	已辦 	0	1	--	1	6357563	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
617	29000.0	1	1	大安區	台北市大安區忠孝東路四段205巷	9.11	電梯大樓	1	1	0	男女生皆可	面議	0	一年	0	樓中樓	1	1	9	1	1	0	1	已辦 	0	0	--	0	6347799	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
618	24999.0	1	1	中山區	台北市中山區林森北路	14.2	電梯大樓	0	1	0	男女生皆可	面議	0	一年	0	樓中樓、有陽臺	1	1	6	1	1	0	1	已辦 	0	0	--	0	6357146	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
619	28000.0	1	1	大同區	台北市大同區市民大道一段	14.28	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	11	1	1	0	1	已辦 	0	0	1500元/月	0	6388515	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
620	17999.0	1	1	中山區	台北市中山區新生北路三段48號	12.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6384298	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
621	22000.0	1	1	松山區	台北市松山區八德路四段	10.46	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	樓中樓	1	1	9	0	1	0	1	已辦 	0	0	1100元/月	0	6391519	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
622	34999.0	1	1	萬華區	台北市萬華區康定路	17.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	18	1	1	0	1	已辦 	0	0	1764元/月	0	6384299	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
623	49000.0	1	1	信義區	台北市信義區仁愛路四段	18.24	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	7	1	1	0	1	已辦 	0	0	--	0	6391743	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
624	24998.0	1	1	大安區	台北市大安區大安路一段	10.84	電梯大樓	0	1	0	男女生皆可	面議	0	一年	0	0	1	1	10	1	1	0	1	已辦 	0	0	1670元/月	0	6347818	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
625	17999.0	1	1	中山區	台北市中山區新生北路三段48號	12.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6384293	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
626	17999.0	1	1	中山區	台北市中山區新生北路三段48號	12.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6384292	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
627	15999.0	1	1	中山區	台北市中山區南京東路一段44號	9.0	公寓	0	1	0	男女生皆可	面議	0	一年	0	0	1	1	5	1	1	0	1	已辦 	0	1	--	1	6378038	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
628	17999.0	1	1	中山區	台北市中山區新生北路三段48號	12.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6372068	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
629	16000.0	1	1	中山區	台北市中山區南京東路一段	9.0	公寓	0	1	0	男女生皆可	面議	0	一年	0	0	1	1	3	1	1	0	1	已辦 	0	1	--	1	6398783	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
630	16000.0	1	1	中山區	台北市中山區南京東路一段	9.0	公寓	0	1	0	男女生皆可	面議	0	一年	0	0	1	1	3	1	1	0	1	已辦 	0	1	--	1	6398783	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
631	16000.0	1	1	中山區	台北市中山區南京東路一段	9.0	公寓	0	1	0	男女生皆可	面議	0	一年	0	0	1	1	3	1	1	0	1	已辦 	0	1	--	1	6398828	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
632	17999.0	1	1	中山區	台北市中山區新生北路三段48號	12.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	5	1	1	0	1	已辦 	0	1	--	1	6398786	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
633	21000.0	0	1	內湖區	台北市內湖區成功路四段	17.0	電梯大樓	1	0	0	男女生皆可	二個月	1	一年	0	0	0	0	7	0	0	0	1	已辦 	0	0	1000元/月	0	6402824	0	0	學生、上班族、家庭	無	可以	0	不可以	獨立套房
634	13000.0	1	1	中山區	台北市中山區松江路100巷	8.0	透天厝	0	1	0	男女生皆可	二個月	1	一年	坐南朝北	0	1	0	3	0	1	0	1	已辦 	0	0	--	1	6354098	0	0	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
635	21000.0	1	1	松山區	台北市松山區南京東路五段	11.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	6	1	1	0	1	已辦 	0	0	--	0	6402769	0	1	0	無	可以	1	可以	獨立套房
636	13000.0	1	1	大安區	台北市大安區通化街170弄6號	7.0	公寓	0	1	0	男女生皆可	面議	0	一年	0	開放式格局	1	1	4	1	1	0	1	已辦 	0	1	--	1	6326447	0	1	0	無	可以	1	不可以	獨立套房
637	20000.0	1	1	中正區	台北市中正區林森南路	11.23	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	5	1	1	0	1	已辦 	0	0	1000元/月	0	6303294	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
638	25000.0	1	1	大安區	台北市大安區仁愛路四段	14.33	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	0	1	1	13	1	1	0	1	已辦 	0	0	1800元/月	0	6303264	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
639	8800.0	1	1	文山區	台北市文山區和興路	8.0	公寓	0	1	0	男女生皆可	二個月	1	一年	坐北朝南	0	1	1	3	0	0	0	1	已辦 	0	1	--	1	6369150	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
640	24000.0	1	1	內湖區	台北市內湖區內湖路二段	14.0	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	坐南朝北	有陽臺	1	1	10	1	1	0	1	已辦 	0	0	1000元/月	0	6400561	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
641	12000.0	0	1	大安區	台北市大安區文昌街	7.0	公寓	0	1	0	男女生皆可	二個月	0	一年	坐北朝南	開放式格局	1	1	4	1	1	0	1	已辦 	0	1	--	0	6382060	0	1	0	無	不可以	1	不可以	獨立套房
642	15000.0	0	1	大安區	台北市大安區文昌街	8.0	公寓	0	1	0	男女生皆可	二個月	0	三個月	坐北朝南	開放式格局	1	1	4	1	1	0	1	已辦 	0	1	--	0	6382059	0	1	0	無	不可以	1	不可以	獨立套房
643	35000.0	1	1	中正區	台北市中正區濟南路二段15號	12.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	坐南朝北	0	1	1	9	1	1	0	1	已辦 	0	0	--	0	6356033	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	不可以	獨立套房
644	10000.0	1	1	中山區	台北市中山區林森北路145巷	6.0	公寓	0	1	0	男女生皆可	二個月	0	一年	坐北朝南	0	1	1	4	1	0	0	1	已辦 	0	1	--	1	6345240	0	1	0	無	不可以	1	不可以	獨立套房
645	12000.0	1	1	大安區	台北市大安區敦化南路一段100巷	10.0	公寓	0	1	0	女生	二個月	1	一年	0	0	1	1	2	1	1	0	1	已辦 	0	1	--	1	6379164	0	1	學生、上班族	無	可以	1	不可以	獨立套房
646	23500.0	1	1	中山區	台北市中山區林森北路	14.2	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	樓中樓、有陽臺	1	1	6	1	1	0	1	已辦 	0	1	1500元/月	1	6354658	0	1	學生、上班族、家庭	平面式停車位，費用另計	可以	1	可以	獨立套房
647	12999.0	1	1	中山區	台北市中山區民生東路一段23巷	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	1	--	1	6340169	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
648	17999.0	1	1	中山區	台北市中山區民生東路一段70巷	11.82	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	4	1	1	0	1	已辦 	0	1	--	1	6383545	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
649	16600.0	1	1	中山區	台北市中山區林森北路	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6351765	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
650	39999.0	1	1	信義區	台北市信義區松勤街	17.0	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	10	1	1	0	1	已辦 	0	1	3000元/月	1	6377385	0	1	學生、上班族、家庭	平面式停車位，費用另計	可以	1	可以	獨立套房
651	12999.0	1	1	中山區	台北市中山區民生東路一段23巷	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	1	--	1	6358666	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
652	12999.0	1	1	中山區	台北市中山區民生東路一段23巷	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	1	--	1	6351768	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
653	17999.0	1	1	中山區	台北市中山區新生北路三段	12.0	電梯大樓	0	1	0	男女生皆可	面議	0	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6332321	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
654	16600.0	1	1	中山區	台北市中山區林森北路	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6309973	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
655	15500.0	1	1	松山區	台北市松山區南京東路四段250巷	17.0	公寓	0	1	0	男生	二個月	1	一年	坐南朝北	有陽臺	0	0	4	1	0	0	1	已辦 	0	0	100元/月	0	6387855	0	0	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
656	12999.0	1	1	中山區	台北市中山區民生東路一段23巷	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	1	--	1	6309965	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
657	16600.0	1	1	中山區	台北市中山區林森北路	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6347239	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
658	16600.0	1	1	中山區	台北市中山區林森北路	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6357264	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
659	14999.0	1	1	中山區	台北市中山區林森北路	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6396095	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
660	16600.0	1	1	中山區	台北市中山區林森北路	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6347253	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
661	14999.0	1	1	中山區	台北市中山區林森北路	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	開放式格局	1	1	5	1	1	0	1	已辦 	0	1	--	1	6400286	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
