	價格	冰箱	冷氣	區	地址	坪數	型態	天然瓦斯	床	座標	性別要求	押金	捷運站	最短租期	朝向	格局	桌子	椅子	樓層	沙發	洗衣機	火車站	熱水器	產權登記	種類	第四台	管理費	網路	編號	總樓層數	衣櫃	身份要求	車 位	開伙	電視	養寵物	現況
1606	12500.0	1	1	士林區	台北市士林區大東路	6.0	公寓	0	1	0	女生	二個月	0	一年	0	有陽臺	1	1	3	0	1	0	1	已辦 	0	1	0	1	6386446	0	1	0	無	不可以	1	不可以	獨立套房
1607	16000.0	1	1	中山區	台北市中山區雙城街	10.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	0	2	1	1	0	1	已辦 	0	0	300	0	6396224	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1608	35000.0	1	1	松山區	台北市松山區八德路三段	12.28	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	樓中樓、有陽臺	0	0	13	1	1	0	1	已辦 	0	0	1224	0	6333313	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1609	10000.0	1	1	萬華區	台北市萬華區雅江街6號	10.0	公寓	0	1	0	女生	二個月	1	一年	0	有陽臺	1	1	頂樓加蓋	0	1	0	1	已辦 	0	0	0	1	6391424	0	1	學生、上班族	無	不可以	0	不可以	獨立套房
1610	15000.0	1	1	士林區	台北市士林區天母北路105巷15弄1號	19.9	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	坐南朝北	0	1	1	5	1	1	0	1	已辦 	0	0	2700	0	3229591	0	1	學生、上班族、家庭	無	可以	0	可以	獨立套房
1611	14900.0	0	1	大同區	台北市大同區歸綏街209號	20.0	電梯大樓	0	0	0	男女生皆可	二個月	1	一年	坐南朝北	有陽臺	0	0	10	0	0	1	1	已辦 	0	0	1234	0	6388905	0	0	學生、上班族、家庭	無	可以	0	不可以	獨立套房
1612	9000.0	1	1	北投區	台北市北投區致遠一路二段69號	7.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	6	0	0	0	1	已辦 	0	0	0	0	6395629	0	1	學生、上班族、家庭	無	不可以	0	不可以	獨立套房
1613	25000.0	1	1	南港區	台北市南港區園區街	8.0	電梯大樓	1	1	0	男女生皆可	二個月	1	1月	0	有陽臺	1	1	6	1	1	1	1	已辦 	0	1	0	1	6398371	0	1	0	平面式停車位，費用另計	可以	1	不可以	獨立套房
1614	10800.0	1	1	中山區	台北市中山區民生東路二段	7.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	2	1	1	0	1	未辦 	0	1	0	1	6398334	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1615	18000.0	1	1	大安區	台北市大安區瑞安街208巷	8.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	5	0	1	0	1	已辦 	0	1	0	1	6371746	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1616	15500.0	1	1	大安區	台北市大安區復興南路一段79巷	8.0	公寓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	5	1	0	0	1	已辦 	0	1	0	1	6371751	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1617	10000.0	1	1	內湖區	台北市內湖區新明路	6.0	公寓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	4	0	1	0	1	已辦 	0	1	0	1	6335794	0	1	0	無	不可以	1	不可以	獨立套房
1618	15200.0	1	1	中山區	台北市中山區錦西街	6.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	6	1	1	0	1	未辦 	0	1	0	1	6316548	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1619	13000.0	1	1	文山區	台北市文山區久康街110巷	7.0	公寓	0	1	0	女生	二個月	1	半年	坐西朝東	0	1	1	2	1	1	0	1	已辦 	0	1	0	1	6381202	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1620	28000.0	1	1	信義區	台北市信義區忠孝東路五段71巷	11.12	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	坐北朝南	0	1	1	4	1	1	0	1	已辦 	0	0	1750	0	6351179	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1621	23000.0	0	1	大安區	台北市大安區忠孝東路四段49巷4弄16號	8.06	電梯大樓	0	0	0	男女生皆可	二個月	0	一年	坐南朝北	開放式格局	0	0	6	0	1	0	1	已辦 	0	0	608	0	6317526	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1622	29500.0	1	1	信義區	台北市信義區忠孝東路五段71巷	15.33	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	0	2	1	1	0	1	已辦 	0	0	2410	0	6317405	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1623	14000.0	1	1	中山區	台北市中山區大直街	10.0	公寓	1	1	0	男女生皆可	二個月	1	一年	坐北朝南	0	1	1	頂樓加蓋	1	1	0	1	已辦 	0	0	0	0	6349762	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1624	19800.0	1	1	大安區	台北市大安區通化街19巷6弄11號	12.0	公寓	0	1	0	男女生皆可	一個月	0	三個月	0	0	1	1	1	1	0	0	1	已辦 	0	1	0	1	6358667	0	1	0	無	不可以	1	不可以	獨立套房
1625	23500.0	1	1	中正區	台北市中正區羅斯福路一段83巷	10.77	電梯大樓	0	1	0	男女生皆可	一個月	1	一年	0	0	1	1	4	1	1	0	1	已辦 	0	0	1507	0	6319386	0	1	0	無	可以	1	不可以	獨立套房
1626	16000.0	1	1	中山區	台北市中山區民生東路一段	13.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	8	1	1	0	1	已辦 	0	0	800	0	6346691	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1627	25000.0	0	1	中山區	台北市中山區林森北路	17.44	電梯大樓	0	0	0	男女生皆可	二個月	1	一年	坐東朝西	開放式格局	0	0	5	0	0	0	0	已辦 	0	0	1600	0	6398184	0	0	學生、上班族、家庭	無	可以	0	可以	獨立套房
1628	20000.0	1	1	中山區	台北市中山區復興北路	12.5	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	樓中樓、有陽臺	1	1	8	1	1	0	1	已辦 	0	0	2000	0	6309926	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
1629	20000.0	1	1	中山區	台北市中山區復興北路	12.5	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	樓中樓	1	1	8	1	1	0	1	已辦 	0	0	2000	0	6398179	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
1630	8000.0	1	1	士林區	台北市士林區士東路54巷	5.0	公寓	0	1	0	男女生皆可	面議	0	一年	0	0	1	1	頂樓加蓋	0	1	0	0	未辦 	0	1	0	0	6357604	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
1631	26500.0	1	1	中山區	台北市中山區八德路二段	13.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	樓中樓	1	1	9	1	1	0	1	已辦 	0	0	1500	0	6398150	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
1632	17000.0	1	1	大安區	台北市大安區泰順街40巷	10.0	公寓	0	1	0	男女生皆可	二個月	1	三個月	0	0	1	1	5	0	1	0	1	已辦 	0	0	0	1	6334338	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1633	33000.0	0	1	萬華區	台北市萬華區康定路103號	11.0	電梯大樓	0	1	0	男女生皆可	二個月	1	三個月	坐東朝西	有陽臺	1	1	26	1	1	0	1	已辦 	0	0	1600	1	6334428	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1634	14500.0	1	1	內湖區	台北市內湖區成功路三段	10.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	5	1	1	0	1	已辦 	0	1	0	1	6398138	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1635	26500.0	1	1	中山區	台北市中山區八德路二段	13.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	樓中樓	1	1	9	1	1	0	1	已辦 	0	0	1500	0	6398136	0	1	上班族、家庭	無	可以	1	不可以	獨立套房
1636	16300.0	1	1	中正區	台北市中正區杭州南路一段111巷	8.0	公寓	1	1	0	男女生皆可	二個月	1	一年	0	0	1	1	2	1	1	0	1	已辦 	0	1	0	1	6360862	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1637	18900.0	1	1	中正區	台北市中正區杭州南路一段111巷	10.0	公寓	1	1	0	男女生皆可	二個月	1	一年	0	0	1	1	2	1	1	0	1	已辦 	0	1	0	1	6360904	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1638	30000.0	1	1	大安區	台北市大安區大安路一段	10.0	電梯大樓	1	1	0	男女生皆可	面議	0	一年	0	0	1	1	11	1	1	0	1	已辦 	0	1	0	1	6395254	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1639	9000.0	1	1	內湖區	台北市內湖區新明路	5.0	公寓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	5	0	1	0	1	已辦 	0	1	0	1	6398093	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
1640	37000.0	1	1	中山區	台北市中山區南京東路二段	16.9	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	10	1	1	0	1	已辦 	0	0	2035	0	6348768	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1641	28500.0	0	1	大安區	台北市大安區仁愛路四段	11.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	5	1	1	0	1	已辦 	0	0	0	0	6303329	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1642	9000.0	1	1	內湖區	台北市內湖區新明路219巷	6.5	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	4	1	1	0	1	已辦 	0	1	0	1	6323724	0	1	學生、上班族	無	可以	1	不可以	獨立套房
1643	10500.0	1	1	內湖區	台北市內湖區東湖路106巷	10.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	5	1	1	0	1	已辦 	0	1	0	1	6323752	0	1	學生、上班族	無	可以	1	不可以	獨立套房
1644	10000.0	1	1	內湖區	台北市內湖區金龍路47巷	6.5	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	5	0	1	0	1	-- 	0	1	0	1	6323760	0	1	學生、上班族	無	可以	1	不可以	獨立套房
1645	13000.0	1	1	內湖區	台北市內湖區內湖路一段737巷	6.5	公寓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	4	0	1	0	1	已辦 	0	1	0	1	6381666	0	1	學生、上班族	無	可以	1	不可以	獨立套房
1646	7200.0	1	1	內湖區	台北市內湖區康寧路一段214巷	5.5	公寓	0	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	3	0	1	0	1	已辦 	0	1	0	1	6381691	0	1	學生、上班族	無	可以	1	不可以	獨立套房
1647	18000.0	1	1	中山區	台北市中山區新生北路三段	11.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	6	1	1	0	1	已辦 	0	1	0	1	6394456	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1648	17000.0	1	1	中山區	台北市中山區新生北路三段	11.0	電梯大樓	0	1	0	男女生皆可	面議	0	一年	0	0	1	1	7	1	1	0	1	已辦 	0	0	0	0	6379822	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1649	15000.0	1	1	中山區	台北市中山區林森北路85巷	9.81	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	6	1	1	0	1	已辦 	0	0	0	0	6371790	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1650	22000.0	1	1	中正區	台北市中正區林森南路	16.07	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	10	0	0	0	1	已辦 	0	0	0	0	6313599	0	1	學生、上班族、家庭	無	可以	0	可以	獨立套房
1651	16000.0	1	1	大安區	台北市大安區新生南路一段97巷	7.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	4	0	1	0	1	已辦 	0	1	0	1	6354048	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
1652	9800.0	1	1	中山區	台北市中山區民權東路二段71巷21弄10號	8.0	透天厝	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	0	2	0	1	0	1	已辦 	0	1	0	1	6397878	0	0	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1653	12000.0	1	1	萬華區	台北市萬華區環河南路二段250巷	6.0	公寓	0	1	0	男女生皆可	二個月	1	一年	坐東南朝西北	0	1	1	3	1	1	1	1	已辦 	0	0	0	1	6333663	0	1	學生、上班族	無	可以	1	不可以	獨立套房
1654	20000.0	0	1	萬華區	台北市萬華區康定路	10.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	21	0	1	1	1	已辦 	0	0	0	0	6359770	0	1	學生、上班族、家庭	無	可以	0	不可以	獨立套房
1655	17500.0	1	1	松山區	台北市松山區八德路三段199巷	10.0	公寓	1	1	0	男女生皆可	二個月	0	一年	0	0	1	1	2	1	1	0	1	-- 	0	1	0	1	6368610	0	1	家庭	無	可以	1	不可以	獨立套房
1656	12000.0	1	1	大同區	台北市大同區蘭州街52號	7.0	公寓	0	1	0	女生	二個月	1	一年	坐南朝北	開放式格局	1	1	4	0	1	1	1	已辦 	0	1	0	1	6383636	0	1	學生、上班族	無	不可以	1	不可以	獨立套房
1657	10000.0	1	1	文山區	台北市文山區興隆路三段207巷	7.0	公寓	0	1	0	男女生皆可	面議	1	一年	0	0	1	1	2	0	1	0	1	已辦 	0	1	0	1	5800076	0	1	0	無	不可以	1	不可以	獨立套房
1658	16000.0	1	1	松山區	台北市松山區八德路三段164號	7.0	電梯大樓	0	1	0	女生	二個月	1	一年	0	有陽臺	1	1	8	1	1	1	1	已辦 	0	0	330	1	6394058	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1659	8600.0	1	0	松山區	台北市松山區健康路	6.0	電梯大樓	1	1	0	女生	二個月	0	一年	0	0	1	1	2	0	1	0	1	已辦 	0	0	0	1	6397779	0	1	學生、上班族	無	不可以	0	不可以	獨立套房
1660	11000.0	1	1	中山區	台北市中山區龍江路345巷	10.0	公寓	0	1	0	男女生皆可	二個月	1	一年	坐南朝北	有陽臺	1	1	頂樓加蓋	0	1	0	1	已辦 	0	1	0	1	6397767	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1661	14000.0	1	1	文山區	台北市文山區景興路188號	13.73	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	15	0	0	0	1	已辦 	0	0	0	0	6396132	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1662	40000.0	1	1	中山區	台北市中山區農安街	19.43	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	14	1	1	0	1	已辦 	0	0	2569	0	6361183	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1663	18800.0	1	1	中山區	台北市中山區林森北路85巷	10.1	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	坐南朝北	樓中樓、有陽臺	1	1	2	1	1	1	1	已辦 	0	0	0	0	6357109	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1664	13000.0	0	1	萬華區	台北市萬華區開封街二段	10.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	坐西朝東	0	0	0	6	0	0	1	1	已辦 	0	0	415	0	6369344	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1665	19800.0	1	1	中正區	台北市中正區晉江街173號	11.22	電梯大樓	0	0	0	男女生皆可	二個月	0	一年	坐西朝東	樓中樓	1	1	4	1	1	0	1	已辦 	0	0	1121	0	6334573	0	1	上班族	無	不可以	1	不可以	獨立套房
1666	15000.0	1	1	萬華區	台北市萬華區三水街	5.0	公寓	1	1	0	男女生皆可	面議	0	一年	0	0	1	1	3	1	1	0	1	已辦 	0	1	0	1	6336521	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1667	14000.0	1	1	萬華區	台北市萬華區三水街	5.0	公寓	0	1	0	男女生皆可	面議	0	一年	0	0	0	0	4	0	0	0	1	已辦 	0	0	0	0	6336615	0	1	學生、上班族、家庭	無	可以	0	可以	獨立套房
1668	15000.0	1	1	萬華區	台北市萬華區環河南路一段	10.0	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	0	1	1	7	1	1	0	1	已辦 	0	1	0	1	6394805	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1669	23000.0	1	1	大安區	台北市大安區敦化南路一段233巷31號	8.2	電梯大樓	0	1	0	男女生皆可	二個月	1	兩年	坐北朝南	0	1	1	2	0	1	0	1	已辦 	0	0	1440	0	6379824	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1670	38000.0	1	1	信義區	台北市信義區松勤街	14.51	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	18	1	1	0	1	已辦 	0	0	2178	0	6370304	0	1	0	無	可以	1	不可以	獨立套房
1671	36500.0	1	1	中山區	台北市中山區新生北路三段	13.79	電梯大樓	0	1	0	男女生皆可	二個月	1	兩年	0	0	1	1	10	1	1	0	1	已辦 	0	0	1510	0	6303780	0	1	0	無	可以	1	不可以	獨立套房
1672	19000.0	1	1	中山區	台北市中山區新生北路二段60巷	12.0	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	6	0	1	0	1	已辦 	0	0	1100	0	6340735	0	1	上班族、家庭	無	可以	1	可以	獨立套房
1673	36000.0	1	1	信義區	台北市信義區松勤街	14.95	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	坐北朝南	0	1	1	17	0	1	0	1	已辦 	0	0	3520	0	6397665	0	1	上班族、家庭	平面式停車位，費用另計	可以	0	不可以	獨立套房
1674	22000.0	1	1	松山區	台北市松山區八德路四段	13.09	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	0	0	6	1	1	0	1	已辦 	0	0	1500	0	6361255	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	可以	獨立套房
1675	11688.0	1	1	南港區	台北市南港區橫科路4巷	10.0	公寓	0	1	0	男女生皆可	二個月	0	14月	坐北朝南	0	1	1	4	1	1	0	1	已辦 	0	1	40	1	6354705	0	1	學生、上班族	無	不可以	1	可以	獨立套房
1676	14000.0	1	1	松山區	台北市松山區民權東路三段115巷	8.0	電梯大樓	1	1	0	女生	二個月	1	一年	0	有陽臺	1	1	4	1	1	0	1	已辦 	0	1	0	1	6381685	0	1	學生、上班族	無	可以	1	可以	獨立套房
1677	14000.0	1	1	信義區	台北市信義區基隆路二段	8.0	電梯大樓	1	1	0	女生	二個月	1	一年	0	開放式格局	1	1	2	0	1	0	1	已辦 	0	1	0	1	6305918	0	1	0	無	可以	1	可以	獨立套房
1678	19999.0	1	1	中山區	台北市中山區復興北路489號	12.62	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	樓中樓	1	1	8	1	1	0	1	已辦 	0	0	2000	0	6393945	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1679	25000.0	1	1	松山區	台北市松山區復興南路一段	14.38	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	0	1275	0	6339889	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1680	27999.0	1	1	松山區	台北市松山區復興南路一段1號	15.17	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	有陽臺	1	1	3	1	1	0	1	已辦 	0	0	1275	0	6339911	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1681	14200.0	1	1	中正區	台北市中正區寧波東街9巷1號	7.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	1	0	1	0	1	已辦 	0	0	0	0	6384981	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1682	16000.0	1	1	松山區	台北市松山區健康路	6.0	電梯大樓	0	1	0	男女生皆可	面議	1	一年	0	0	1	1	頂樓加蓋	0	1	0	1	已辦 	0	1	0	1	6384179	0	1	學生、上班族	無	可以	1	不可以	獨立套房
1683	17000.0	1	1	中正區	台北市中正區羅斯福路二段8巷	8.5	透天厝	0	1	0	男女生皆可	面議	1	一年	0	0	1	1	2	1	1	0	1	已辦 	0	1	0	1	6372380	0	1	學生、上班族	無	可以	1	不可以	獨立套房
1684	11000.0	1	1	信義區	台北市信義區永吉路120巷	6.0	透天厝	0	1	0	男女生皆可	一個月	1	一年	0	0	1	1	1	0	1	1	1	已辦 	0	0	0	0	6397560	0	1	上班族	無	不可以	1	可以	獨立套房
1685	26000.0	0	1	中山區	台北市中山區遼寧街	16.01	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	0	0	2	0	0	0	1	已辦 	0	0	1000	0	6351449	0	1	學生、上班族、家庭	無	可以	0	不可以	獨立套房
1686	22500.0	1	1	大同區	台北市大同區五原路	11.46	電梯大樓	1	0	0	男女生皆可	面議	1	一年	0	樓中樓、有陽臺	0	0	3	0	0	0	1	已辦 	0	0	1000	0	6357658	0	1	學生、上班族、家庭	無	可以	0	不可以	獨立套房
1687	20000.0	1	1	南港區	台北市南港區松河街	11.85	電梯大樓	0	1	0	男女生皆可	面議	1	一年	0	有陽臺	1	1	6	0	1	1	1	已辦 	0	0	0	0	6351180	0	1	學生、上班族	機械式停車位，費用另計	可以	1	可以	獨立套房
1688	28500.0	1	1	大同區	台北市大同區市民大道一段	15.42	電梯大樓	1	1	0	男女生皆可	面議	1	一年	0	有陽臺	1	1	8	0	1	1	1	已辦 	0	0	1800	0	6357703	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1689	25000.0	1	1	內湖區	台北市內湖區民權東路六段248巷	16.0	電梯大樓	1	1	0	男女生皆可	二個月	0	一年	0	有陽臺	1	1	4	0	1	0	1	已辦 	0	1	0	1	6383245	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1690	22000.0	1	1	信義區	台北市信義區忠孝東路五段	13.25	電梯大樓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	4	0	1	0	1	已辦 	0	0	1450	0	6387885	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1691	23500.0	1	1	松山區	台北市松山區復興北路	8.4	公寓	1	1	0	男女生皆可	面議	1	一年	0	0	1	1	1	1	1	0	1	已辦 	0	0	300	0	6337302	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1692	13000.0	1	1	松山區	台北市松山區南京東路五段291巷	7.0	透天厝	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	2	0	1	0	1	已辦 	0	1	0	1	6357807	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1693	33000.0	1	1	信義區	台北市信義區松勤街9號	14.51	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	坐東朝西	0	1	1	18	0	1	0	0	已辦 	0	0	2177	0	6397598	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1694	12800.0	1	1	中正區	台北市中正區延平南路	5.5	透天厝	0	1	0	男女生皆可	二個月	1	一年	坐南朝北	0	1	1	1	0	1	0	1	已辦 	0	0	0	1	6361131	0	1	學生、上班族	無	可以	0	不可以	獨立套房
1695	13800.0	1	1	士林區	台北市士林區大西路	8.5	公寓	0	1	0	女生	二個月	1	一年	坐東朝西	0	1	1	2	1	1	0	1	已辦 	0	1	0	1	6383278	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1696	13000.0	1	1	大安區	台北市大安區和平東路三段308巷	9.0	公寓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	4	1	1	0	1	已辦 	0	1	0	1	6327790	0	1	0	無	不可以	1	不可以	獨立套房
1697	20000.0	1	1	中山區	台北市中山區新生北路三段	14.0	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	坐東朝西	有陽臺	1	0	9	1	0	0	1	已辦 	0	0	700	0	6325173	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1698	25000.0	1	1	中山區	台北市中山區樂群二路299號	15.97	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	坐北朝南	有陽臺	1	1	5	1	1	0	1	已辦 	0	0	1597	0	6391614	0	1	學生、上班族、家庭	機械式停車位，費用另計	可以	1	不可以	
1699	25000.0	1	1	中山區	台北市中山區敬業二路69巷	12.74	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	坐北朝南	樓中樓、有陽臺	1	1	6	1	1	0	1	已辦 	0	0	1274	0	6374496	0	1	學生、上班族、家庭	無	可以	1	不可以	
1700	15000.0	1	1	大同區	台北市大同區太原路	10.0	公寓	1	1	0	男女生皆可	二個月	0	三個月	坐西朝東	有陽臺	1	1	4	0	1	0	1	已辦 	0	1	0	1	6387174	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1701	29000.0	1	1	中山區	台北市中山區新生北路三段	17.0	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	0	樓中樓、有陽臺	1	1	11	1	1	0	1	已辦 	0	0	1530	0	6374770	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
1702	16000.0	0	1	中山區	台北市中山區八德路二段174巷	9.0	公寓	0	1	0	男女生皆可	二個月	1	一年	坐南朝北	0	1	1	1	1	0	1	1	已辦 	0	1	0	1	6364164	0	1	學生、上班族、家庭	無	不可以	1	不可以	獨立套房
1703	12000.0	1	1	大同區	台北市大同區重慶北路三段271號	8.0	公寓	0	1	0	男女生皆可	二個月	0	一年	0	0	1	1	3	0	1	0	1	已辦 	0	0	0	1	6391897	0	1	0	無	不可以	1	不可以	獨立套房
1704	13500.0	1	1	大同區	台北市大同區南京西路	8.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	2	1	1	1	1	已辦 	0	0	0	1	6356842	0	1	學生、上班族	無	可以	1	可以	獨立套房
1705	7600.0	1	1	北投區	台北市北投區中和街493巷	10.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	3	0	1	0	1	已辦 	0	1	0	1	6380778	0	1	學生、上班族、家庭	無	可以	1	可以	獨立套房
1706	12000.0	1	1	大安區	台北市大安區和平西路一段	7.0	電梯大樓	1	1	0	男女生皆可	二個月	1	一年	0	0	1	1	11	1	1	1	1	已辦 	0	0	1000	0	6356826	0	1	學生、上班族	無	可以	1	可以	獨立套房
1707	14500.0	1	1	中正區	台北市中正區和平西路一段	8.0	電梯大樓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	11	1	1	0	1	已辦 	0	0	1000	1	6355973	0	1	學生、上班族	無	可以	1	可以	獨立套房
1708	12000.0	1	1	中正區	台北市中正區和平西路一段	8.0	電梯大樓	0	0	0	男女生皆可	二個月	1	一年	0	0	0	0	7	0	1	0	1	已辦 	0	1	0	1	6381413	0	0	學生、上班族、家庭	無	可以	1	可以	獨立套房
1709	10000.0	1	1	中山區	台北市中山區北安路588巷	5.0	公寓	0	1	0	男女生皆可	二個月	1	一年	0	0	1	1	4	0	1	0	1	已辦 	0	1	0	1	6322891	0	1	學生、上班族	無	不可以	1	不可以	
1710	10000.0	0	1	信義區	台北市信義區林口街	7.0	公寓	1	1	0	男女生皆可	二個月	0	一年	0	0	1	1	4	0	1	0	1	已辦 	0	1	0	1	6319093	0	1	0	無	不可以	1	不可以	獨立套房
1711	9000.0	1	1	內湖區	台北市內湖區內湖路一段	7.0	公寓	0	1	0	男女生皆可	二個月	0	一年	0	開放式格局	1	1	1	0	1	0	1	已辦 	0	1	0	1	6397410	0	1	學生、上班族、家庭	無	可以	1	不可以	獨立套房
