@relation yaFang_no_outlier
@attribute X1 numeric
@attribute X冰箱 numeric
@attribute X冷氣 numeric
@attribute X區 numeric
@attribute X地址 numeric
@attribute X坪數 numeric
@attribute X型態 numeric
@attribute X天然瓦斯 numeric
@attribute X床 numeric
@attribute X性別要求 numeric
@attribute X押金 numeric
@attribute X捷運站 numeric
@attribute X最短租期 numeric
@attribute X有陽臺 numeric
@attribute X樓中樓 numeric
@attribute X開放式格局 numeric
@attribute X桌子 numeric
@attribute X椅子 numeric
@attribute X樓層 numeric
@attribute X沙發 numeric
@attribute X洗衣機 numeric
@attribute X火車站 numeric
@attribute X熱水器 numeric
@attribute X第四台 numeric
@attribute X網路 numeric
@attribute X編號 numeric
@attribute X衣櫃 numeric
@attribute X身份要求 numeric
@attribute "X車 位" numeric
@attribute X開伙 numeric
@attribute X隔間材料 numeric
@attribute X電視 numeric
@attribute X養寵物 numeric
@attribute X現況 numeric
@attribute X總價格 numeric
@attribute 每坪租金 numeric
@data
8,0,0,林口區,新北市林口區中正路154號,5,公寓,1,1,男女生皆可,一個月,1,60,0,0,0,1,1,5,0,1,1,0,0,1,2978443,1,學生、上班族、家庭,無,不可以,水泥磚牆,0,不可以,雅房,5000,1000
9,1,1,淡水區,新北市淡水區自強路124巷,8,透天厝,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,5,0,1,0,1,0,0,3133438,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,5500,687.5
28,1,1,信義區,台北市信義區莊敬路,8,公寓,1,1,女生,二個月,1,365,1,0,0,1,1,5,1,1,0,1,1,1,5115955,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,7500,937.5
33,1,1,信義區,台北市信義區吳興街220巷,5,公寓,1,1,女生,一個月,1,365,0,0,0,1,1,5,0,1,0,1,0,1,5195220,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5500,1100
44,1,0,北投區,台北市北投區中央北路四段583巷,5,透天厝,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,5,0,1,0,1,0,0,5560170,1,0,無,不可以,水泥磚牆,0,不可以,雅房,5500,1100
45,1,1,文山區,台北市文山區木新路三段310巷,8,公寓,1,1,男女生皆可,二個月,1,365,1,0,0,1,1,5,0,1,0,1,0,0,5608175,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,6000,750
46,1,1,信義區,台北市信義區永吉路,5,公寓,1,1,男生,二個月,1,90,1,0,0,1,1,5,1,1,1,1,1,1,5737799,1,學生、上班族,平面式停車位，費用另計,可以,水泥磚牆,1,不可以,雅房,8500,1700
49,1,1,內湖區,台北市內湖區金湖路11號,5,公寓,1,1,女生,二個月,0,365,1,0,0,1,1,5,0,1,0,1,1,1,5810081,1,學生、上班族、家庭,無,可以,水泥磚牆,1,不可以,雅房,6500,1300
52,1,1,永和區,新北市永和區竹林路91巷43弄3號,5,公寓,1,1,女生,二個月,1,365,0,0,0,1,1,5,1,1,0,1,1,1,5872345,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,7500,1500
60,1,1,板橋區,新北市板橋區縣民大道三段60巷,3,公寓,0,1,女生,一個月,1,180,1,0,0,1,1,5,1,1,1,1,0,0,6085915,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,雅房,3300,1100
61,1,1,萬華區,台北市萬華區貴陽街二段96巷30號,6,公寓,1,1,女生,二個月,1,180,0,0,0,1,1,5,0,1,0,1,1,0,6100043,1,學生、上班族,無,可以,木板,1,不可以,雅房,7500,1250
63,1,1,中正區,台北市中正區重慶南路三段,6,公寓,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,5,0,1,0,0,0,1,6208714,1,學生、上班族,無,不可以,木板,1,不可以,雅房,5500,916.666666666667
68,1,1,中山區,台北市中山區新生北路三段84巷,6,公寓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,5,0,1,0,0,1,1,6219905,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,雅房,7000,1166.66666666667
69,1,1,信義區,台北市信義區永吉路185號,5,電梯大樓,0,1,女生,二個月,1,365,0,0,0,1,1,5,0,1,1,1,1,1,6223771,1,學生、上班族、家庭,無,不可以,輕材料,1,不可以,雅房,6000,1200
105,1,1,板橋區,新北市板橋區永豐街,5,公寓,1,1,女生,面議,1,365,1,0,0,1,1,5,0,1,1,1,0,1,6302926,1,學生、上班族,無,可以,水泥磚牆,0,不可以,雅房,4300,860
112,1,1,文山區,台北市文山區興隆路二段301巷,8,公寓,0,1,男女生皆可,一個月,1,365,0,0,0,1,1,5,0,1,0,1,1,1,6303644,1,學生、上班族、家庭,無,不可以,其他,1,不可以,雅房,7000,875
122,1,1,板橋區,新北市板橋區三民路二段00巷0弄22號,4,公寓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,5,0,1,1,1,1,1,6305344,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,4500,1125
134,1,1,內湖區,台北市內湖區文德路101巷9號,5,公寓,1,1,男生,二個月,1,365,1,0,0,1,1,5,0,1,0,1,0,1,6307779,1,0,無,不可以,水泥磚牆,0,不可以,雅房,6600,1320
142,1,1,中和區,新北市中和區中和路,5,透天厝,0,1,男女生皆可,一個月,1,30,1,0,0,1,1,5,0,1,0,1,1,1,6308827,1,學生、上班族、家庭,無,不可以,輕材料,1,可以,雅房,5800,1160
153,0,1,新莊區,新北市新莊區建安街57巷,4.5,公寓,0,1,女生,二個月,0,365,1,0,0,1,1,5,0,1,0,1,0,1,6310797,1,0,無,不可以,其他,0,不可以,雅房,5500,1222.22222222222
157,1,1,大安區,台北市大安區和平東路三段,5,電梯大樓,0,1,男生,二個月,1,365,0,0,0,1,1,5,1,1,0,1,0,1,6311274,1,學生,無,可以,水泥磚牆,1,不可以,雅房,9900,1980
160,0,1,內湖區,台北市內湖區陽光街68巷66號,5,公寓,0,1,女生,二個月,1,365,1,0,0,1,1,5,0,1,0,1,1,1,6312184,1,學生、上班族,無,可以,其他,1,不可以,雅房,7500,1500
164,1,1,新莊區,新北市新莊區新泰路225巷,6,公寓,0,1,女生,二個月,1,365,1,0,0,1,1,5,0,1,0,0,1,1,6312779,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,5000,833.333333333333
168,1,1,松山區,台北市松山區光復南路46巷,8,公寓,1,0,男女生皆可,二個月,1,180,1,0,0,1,1,5,1,1,1,1,0,0,6313756,1,學生、上班族,無,可以,其他,0,不可以,雅房,8500,1062.5
174,0,0,板橋區,新北市板橋區中山路二段531巷,5,公寓,0,1,女生,面議,0,365,1,0,0,1,1,5,0,0,0,1,0,1,6314597,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,4500,900
175,1,1,松山區,台北市松山區民生東路四段56巷,5,公寓,1,1,男生,二個月,1,365,0,0,0,1,1,5,0,1,1,1,0,1,6315101,1,上班族,無,不可以,水泥磚牆,0,不可以,雅房,7400,1480
179,1,1,內湖區,台北市內湖區安泰街53巷,6,公寓,1,1,男女生皆可,一個月,1,365,1,0,0,1,1,5,0,1,0,1,0,1,6315415,1,學生、上班族、家庭,無,不可以,水泥磚牆,0,不可以,雅房,5000,833.333333333333
186,1,1,文山區,台北市文山區木柵路一段59巷,5,公寓,0,1,男生,二個月,1,365,1,0,0,1,1,5,0,1,0,1,0,1,6316710,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5500,1100
187,1,1,中和區,新北市中和區中山路三段146號,6,電梯大樓,1,1,女生,二個月,0,365,0,0,1,1,1,5,0,1,0,0,1,1,6316823,1,0,無,可以,水泥磚牆,1,不可以,雅房,8800,1466.66666666667
189,1,1,中山區,台北市中山區中原街,7,公寓,1,1,男女生皆可,二個月,0,365,1,0,0,1,1,5,0,1,0,1,1,1,6317048,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,7800,1114.28571428571
199,1,0,新店區,新北市新店區中正路102巷,6,公寓,1,1,女生,二個月,1,180,1,0,0,1,1,5,0,1,0,1,0,1,6318465,1,上班族,無,可以,水泥磚牆,0,不可以,雅房,6600,1100
206,1,1,內湖區,台北市內湖區南京東路六段,5,公寓,1,1,男生,二個月,1,365,1,0,0,1,1,5,0,1,1,1,1,1,6319123,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,6300,1260
214,1,1,中山區,台北市中山區農安街,6,公寓,0,1,女生,二個月,1,365,0,0,0,1,1,5,1,1,0,1,1,1,6320065,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,雅房,9000,1500
243,1,1,松山區,台北市松山區八德路四段72巷12弄4號,3,公寓,0,1,女生,二個月,0,365,0,0,0,1,1,5,0,1,0,1,1,0,6323446,1,0,無,不可以,木板,1,不可以,雅房,5700,1900
244,1,1,永和區,新北市永和區文化路67巷,6,公寓,1,1,男女生皆可,一個月,0,30,0,0,0,1,1,5,0,1,0,1,1,1,6323470,1,0,無,不可以,輕材料,1,不可以,雅房,5000,833.333333333333
250,1,1,新莊區,新北市新莊區五工路,5,電梯大樓,0,1,男女生皆可,二個月,1,180,1,0,0,0,0,5,0,1,0,1,0,0,6324040,0,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,2800,560
251,0,1,五股區,新北市五股區五工路,5,電梯大樓,0,1,男女生皆可,二個月,0,180,1,0,0,0,0,5,0,1,0,1,0,0,6324045,0,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,2800,560
252,0,1,大安區,台北市大安區安居街9巷29號,4,公寓,1,0,男女生皆可,面議,0,365,0,0,0,1,1,5,0,1,0,1,0,0,6324089,0,學生、上班族、家庭,無,不可以,其他,0,不可以,雅房,5000,1250
257,1,1,信義區,台北市信義區吳興街600巷,3,公寓,0,1,男生,二個月,1,365,0,0,0,1,1,5,0,1,1,1,1,1,6324538,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,5000,1666.66666666667
264,1,1,板橋區,新北市板橋區國慶路167巷,4,公寓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,5,1,0,1,1,1,1,6325090,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,3700,925
265,1,1,三重區,新北市三重區三張街22號,6,公寓,1,1,女生,二個月,1,365,0,0,0,1,1,5,0,1,0,1,1,1,6325207,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,5000,833.333333333333
267,0,1,三重區,新北市三重區中正北路408巷,5,公寓,1,1,男生,二個月,0,365,1,0,0,1,1,5,0,0,0,1,0,1,6325320,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5500,1100
294,1,1,士林區,台北市士林區中山北路六段277巷4弄20號,6,公寓,1,1,女生,二個月,1,365,0,0,0,1,1,5,0,1,0,1,1,1,6328440,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,8000,1333.33333333333
295,1,1,新店區,新北市新店區安德街130巷,5,公寓,0,1,男女生皆可,二個月,0,365,1,0,0,1,1,5,0,1,0,1,0,1,6328687,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,雅房,5500,1100
306,1,1,大同區,台北市大同區重慶北路296巷55弄3號,4,公寓,0,1,女生,一個月,0,180,1,0,0,0,1,5,1,1,0,1,1,1,6329995,1,0,無,不可以,水泥磚牆,1,不可以,雅房,6000,1500
307,1,1,內湖區,台北市內湖區康寧路三段219巷,7,公寓,1,1,女生,二個月,1,365,0,0,0,1,1,5,0,1,0,1,1,1,6330049,1,0,無,可以,水泥磚牆,1,不可以,雅房,7000,1000
309,0,1,文山區,台北市文山區景明街84巷2弄2號,4,公寓,0,1,男生,二個月,0,365,0,0,0,1,1,5,0,1,0,1,0,1,6330539,1,0,無,不可以,輕材料,0,不可以,雅房,5200,1300
310,1,0,信義區,台北市信義區莊敬路352號,3.5,電梯大樓,1,1,男女生皆可,二個月,1,365,1,0,0,1,1,5,1,1,0,1,0,1,6330727,1,學生、上班族,無,可以,水泥磚牆,0,可以,雅房,5500,1571.42857142857
312,1,1,林口區,新北市林口區福林路,4,電梯大樓,1,1,男女生皆可,二個月,0,180,1,0,0,1,1,5,0,1,0,1,1,1,6330854,1,上班族,平面式停車位，費用另計,不可以,水泥磚牆,1,不可以,雅房,7200,1800
318,1,1,新莊區,新北市新莊區建興街40巷,4,公寓,0,1,女生,二個月,0,365,0,0,1,1,1,5,0,1,0,1,0,1,6331214,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5000,1250
320,1,1,大同區,台北市大同區伊寧街61號,6,公寓,1,1,男女生皆可,一個月,1,180,0,0,0,1,1,5,0,0,0,1,1,1,6331340,1,上班族,無,不可以,水泥磚牆,1,不可以,雅房,5700,950
321,1,1,永和區,新北市永和區博愛街20巷,6,電梯大樓,1,1,女生,二個月,1,365,1,0,0,1,1,5,1,1,0,1,1,1,6331428,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,7000,1166.66666666667
327,1,1,三重區,新北市三重區永福街58巷,5,公寓,0,1,女生,一個月,1,365,1,0,0,1,1,5,0,1,0,1,0,1,6332213,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,雅房,6500,1300
332,1,1,內湖區,台北市內湖區內湖路一段285巷69弄62號,4,公寓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,5,0,1,0,1,0,1,6332749,1,學生、上班族,無,不可以,水泥磚牆,0,可以,雅房,5000,1250
334,1,1,三重區,新北市三重區仁愛街269巷,4,公寓,0,1,男女生皆可,二個月,0,180,0,0,0,1,1,5,0,1,0,1,1,1,6333216,1,0,無,不可以,水泥磚牆,1,不可以,雅房,4800,1200
336,0,1,中正區,台北市中正區金山南路67巷,4,公寓,1,1,女生,一個月,1,365,0,0,0,1,1,5,0,1,0,1,0,0,6333255,1,0,無,不可以,其他,0,不可以,雅房,5000,1250
349,1,1,內湖區,台北市內湖區環山路二段8號,6,公寓,0,1,女生,二個月,1,90,1,0,0,1,1,5,1,1,1,1,0,1,6334533,1,學生、上班族,無,可以,水泥磚牆,0,不可以,雅房,8000,1333.33333333333
353,1,1,大安區,台北市大安區濟南路三段13號,4,公寓,1,1,男生,二個月,1,365,0,0,0,1,1,5,0,1,0,1,0,1,6334715,1,學生,無,不可以,輕材料,0,不可以,雅房,6000,1500
358,1,1,板橋區,新北市板橋區文化路一段285巷,5,公寓,0,1,女生,一個月,1,365,0,0,0,1,1,5,0,1,0,0,1,1,6335556,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,4500,900
361,0,1,三重區,新北市三重區永安北路二段5巷,6,公寓,1,1,男女生皆可,二個月,1,180,1,0,0,1,1,5,1,1,0,1,1,1,6335704,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,7900,1316.66666666667
376,1,1,中正區,台北市中正區泰安街2巷,3,公寓,1,1,男女生皆可,二個月,0,365,0,0,0,1,1,5,0,1,0,1,0,1,6338058,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,7200,2400
377,0,1,中山區,台北市中山區錦州街362號,6,公寓,0,1,男女生皆可,二個月,0,365,0,0,1,1,1,5,0,1,0,1,1,1,6338234,1,0,無,不可以,水泥磚牆,1,不可以,雅房,8000,1333.33333333333
382,1,1,文山區,台北市文山區秀明路二段,3,公寓,1,1,女生,一個月,1,365,1,0,0,1,1,5,0,1,0,1,0,1,6338727,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,4500,1500
384,1,0,士林區,台北市士林區葫蘆街,6,公寓,1,1,男女生皆可,面議,0,180,0,0,1,1,1,5,1,1,0,1,1,1,6338800,1,學生、上班族、家庭,無,可以,水泥磚牆,1,可以,雅房,5000,833.333333333333
399,1,1,內湖區,台北市內湖區南京東路六段,3,電梯大樓,1,1,男女生皆可,二個月,1,365,0,0,0,0,0,5,0,1,1,1,1,1,6340193,1,學生、上班族、家庭,無,可以,其他,1,可以,雅房,6800,2266.66666666667
403,1,1,板橋區,新北市板橋區文化路一段285巷2弄15號,6,公寓,1,1,男生,二個月,1,365,1,0,0,1,1,5,0,1,1,1,1,1,6340445,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5500,916.666666666667
406,1,1,板橋區,新北市板橋區文化路一段285巷2弄15號,6,公寓,1,1,男生,二個月,1,365,1,0,0,1,1,5,0,1,1,1,1,1,6340538,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5500,916.666666666667
421,1,1,淡水區,新北市淡水區中山北路一段3號,8,公寓,0,1,女生,二個月,0,365,0,0,0,1,1,5,0,1,0,1,0,1,6341079,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,4100,512.5
426,1,1,中和區,新北市中和區中安街178巷,5,公寓,1,1,女生,二個月,1,180,1,0,0,1,1,5,1,1,0,1,0,1,6341703,1,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,5000,1000
450,1,1,南港區,台北市南港區玉成街14號,5,公寓,1,1,男女生皆可,面議,0,30,0,0,0,1,1,5,1,1,0,1,1,1,6344455,1,0,無,可以,水泥磚牆,1,不可以,雅房,6000,1200
455,1,1,汐止區,新北市汐止區新興路17號,5,公寓,0,1,男女生皆可,二個月,0,365,1,0,0,1,1,5,1,1,1,1,1,1,6344956,1,0,無,可以,水泥磚牆,1,不可以,雅房,5500,1100
456,0,1,萬華區,台北市萬華區萬大路85巷,6,公寓,0,0,女生,二個月,0,365,1,0,0,0,0,5,0,1,0,0,0,0,6345113,0,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,7000,1166.66666666667
457,1,1,中和區,新北市中和區永和路128巷6弄22號,5,公寓,1,1,男生,二個月,0,365,1,0,0,1,1,5,1,1,0,1,0,1,6345318,1,學生、上班族,平面式停車位，費用另計,可以,水泥磚牆,0,不可以,雅房,5000,1000
458,1,1,板橋區,新北市板橋區陽明街,5,公寓,0,1,女生,面議,1,365,1,0,0,1,1,5,0,1,1,1,1,1,6345439,1,學生,無,不可以,水泥磚牆,1,不可以,雅房,4800,960
459,1,1,新莊區,新北市新莊區幸福路528巷,6,公寓,1,1,女生,二個月,0,365,0,0,0,1,1,5,1,1,0,1,0,0,6345558,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,7500,1250
462,1,1,信義區,台北市信義區信義路五段150巷,2.5,公寓,0,1,男生,二個月,0,90,1,0,0,1,0,5,1,1,0,1,1,1,6345754,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,5000,2000
472,1,0,三重區,新北市三重區中興北街4號,2,公寓,0,1,男女生皆可,面議,0,365,0,0,0,1,0,5,0,1,0,1,0,1,6347092,0,0,無,不可以,水泥磚牆,0,不可以,雅房,3200,1600
475,1,0,淡水區,新北市淡水區大信街1巷8號,3.5,公寓,0,1,男女生皆可,二個月,0,365,1,0,0,1,1,5,1,1,0,1,1,1,6347283,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,5000,1428.57142857143
477,1,1,士林區,台北市士林區大東路,5,公寓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,5,0,1,0,1,1,1,6347347,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,6000,1200
479,0,1,板橋區,新北市板橋區四川路一段286巷,6,公寓,0,1,女生,二個月,0,365,1,0,0,0,0,5,0,1,0,1,0,1,6347598,1,學生、上班族,無,不可以,水泥磚牆,0,可以,雅房,7500,1250
481,1,1,三重區,新北市三重區車路頭街,4,公寓,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,5,0,1,0,1,1,1,6347952,1,學生、上班族、家庭,無,不可以,輕材料,1,不可以,雅房,4500,1125
493,1,1,板橋區,新北市板橋區中正路,4,公寓,1,1,女生,面議,1,365,1,0,0,1,1,5,1,1,1,1,1,1,6348966,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,5600,1400
496,1,1,信義區,台北市信義區虎林街50巷,4,公寓,0,1,女生,二個月,0,180,0,0,0,1,1,5,0,1,0,1,1,1,6349230,1,學生、上班族,無,不可以,輕材料,0,不可以,雅房,4800,1200
499,1,1,新店區,新北市新店區新和街107號,4,公寓,1,1,男女生皆可,面議,0,180,0,0,0,1,1,5,1,1,0,1,0,0,6349358,1,0,無,可以,其他,1,不可以,雅房,4500,1125
507,1,1,內湖區,台北市內湖區康樂街61巷6號,6,公寓,0,1,男生,二個月,1,365,0,0,0,1,1,5,1,1,0,1,0,1,6351333,1,學生、上班族,無,可以,水泥磚牆,0,不可以,雅房,6500,1083.33333333333
517,1,1,中正區,台北市中正區漢口街一段80巷,5,公寓,1,1,女生,二個月,0,365,0,0,0,1,1,5,0,1,0,1,0,1,6352291,1,學生、上班族、家庭,無,不可以,其他,1,不可以,雅房,5990,1198
520,1,1,文山區,台北市文山區福興路82巷,4,公寓,1,1,女生,一個月,1,365,1,0,0,1,1,5,0,1,0,1,0,0,6352582,1,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,5000,1250
525,1,1,板橋區,新北市板橋區陽明街70巷9號,6,公寓,1,1,女生,二個月,0,365,1,0,0,1,1,5,0,1,0,1,1,1,6352939,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,6000,1000
537,0,0,樹林區,新北市樹林區民和街8號,5,透天厝,0,1,男女生皆可,一個月,0,365,0,0,0,0,0,5,0,0,0,1,0,0,6354346,0,0,無,不可以,水泥磚牆,0,不可以,雅房,4000,800
541,1,1,松山區,台北市松山區富錦街581巷,4,公寓,1,1,女生,二個月,0,180,1,0,0,0,1,5,0,1,0,1,0,0,6354899,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,6000,1500
548,1,1,內湖區,台北市內湖區康寧路一段214巷,4,公寓,1,1,女生,一個月,1,365,0,0,0,1,1,5,0,1,0,1,1,0,6355475,1,0,無,不可以,水泥磚牆,1,可以,雅房,6600,1650
553,1,1,板橋區,新北市板橋區漢生東路310號,5,公寓,0,1,女生,二個月,1,365,0,0,0,1,1,5,0,1,1,1,0,1,6355768,1,上班族,無,不可以,水泥磚牆,0,不可以,雅房,5700,1140
554,1,1,北投區,台北市北投區致遠一路二段58號,4,透天厝,1,1,女生,二個月,1,365,0,0,0,1,1,5,0,1,0,1,1,1,6355936,1,學生、上班族,無,不可以,輕材料,1,不可以,雅房,6500,1625
563,1,1,中山區,台北市中山區民權東路三段191巷,5,公寓,0,1,男生,二個月,0,365,0,0,0,1,1,5,0,1,0,1,1,1,6357424,1,學生、上班族,無,不可以,其他,1,不可以,雅房,8500,1700
582,1,1,北投區,台北市北投區吉利街,5,公寓,1,1,女生,二個月,0,365,0,0,0,1,1,5,1,1,0,1,1,1,6359716,1,0,無,不可以,水泥磚牆,1,不可以,雅房,6000,1200
593,1,0,中和區,新北市中和區景新街496巷,3,公寓,1,1,女生,面議,1,365,1,0,0,0,0,5,1,1,0,1,0,0,6360689,0,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5500,1833.33333333333
598,1,1,中和區,新北市中和區秀朗路三段50巷,4,公寓,1,1,男生,二個月,1,365,1,0,0,1,1,5,0,1,0,0,0,1,6361562,1,學生、上班族,無,可以,水泥磚牆,0,不可以,雅房,5500,1375
601,1,1,內湖區,台北市內湖區內湖路一段61巷,4,公寓,0,1,女生,二個月,1,365,1,0,0,1,1,5,1,1,0,1,0,1,6361655,1,學生、上班族,無,可以,水泥磚牆,0,不可以,雅房,6000,1500
612,1,1,內湖區,台北市內湖區民權東路六段120巷,5.5,公寓,1,1,男女生皆可,二個月,1,365,0,0,0,1,1,5,0,1,1,1,1,1,6362318,1,0,無,不可以,水泥磚牆,0,不可以,雅房,7000,1272.72727272727
622,1,1,中和區,新北市中和區連城路249巷,5,公寓,1,1,男生,二個月,0,365,0,0,0,1,1,5,1,1,0,1,0,1,6363187,1,0,無,可以,水泥磚牆,1,不可以,雅房,6500,1300
629,0,1,松山區,台北市松山區光復北路,5,電梯大樓,1,1,男女生皆可,二個月,1,365,0,0,0,0,0,5,1,1,0,1,1,0,6363709,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,7000,1400
630,0,1,蘆洲區,新北市蘆洲區民族路423號,4.5,公寓,0,1,男女生皆可,二個月,1,365,0,0,0,1,1,5,0,1,0,1,1,1,6363729,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,雅房,4500,1000
635,1,0,鶯歌區,新北市鶯歌區鶯桃路,8,公寓,0,1,女生,二個月,0,365,1,0,0,1,0,5,0,1,0,1,0,0,6363920,1,學生、上班族、家庭,無,可以,水泥磚牆,0,不可以,雅房,5500,687.5
642,1,1,內湖區,台北市內湖區麗山街348巷,4,公寓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,5,0,1,0,1,1,1,6364399,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,7000,1750
646,1,1,永和區,新北市永和區新生路40巷,3,透天厝,1,1,男生,二個月,0,365,1,0,0,1,0,5,0,1,0,1,0,1,6365250,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5000,1666.66666666667
650,1,1,三重區,新北市三重區中央北路28巷7號,5,公寓,0,1,男女生皆可,二個月,1,365,1,0,0,1,1,5,0,1,0,1,1,0,6365754,1,學生、上班族,無,不可以,木板,1,不可以,雅房,5000,1000
653,0,1,中和區,新北市中和區立人街,4,公寓,0,1,男女生皆可,二個月,0,365,0,0,0,1,1,5,0,1,0,0,1,1,6365969,1,學生、上班族、家庭,無,不可以,水泥磚牆,1,不可以,雅房,5500,1375
667,1,1,南港區,台北市南港區研究院路二段70巷3號,4.5,公寓,0,1,女生,二個月,0,365,0,0,0,1,1,5,1,1,0,1,1,1,6367082,1,0,無,不可以,水泥磚牆,1,不可以,雅房,6000,1333.33333333333
680,1,1,大安區,台北市大安區八德路一段43巷,3,公寓,1,1,男生,二個月,1,365,0,0,0,1,1,5,0,1,1,1,1,1,6368479,1,學生、上班族、家庭,無,不可以,輕材料,0,不可以,雅房,5500,1833.33333333333
686,1,1,三重區,新北市三重區三光街,5,公寓,1,1,女生,二個月,0,365,0,0,1,0,1,5,0,1,0,1,0,1,6369195,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,5000,1000
699,1,1,板橋區,新北市板橋區中山路二段31號,4,公寓,1,1,女生,二個月,1,365,1,0,0,1,1,5,0,1,1,1,1,1,6370513,1,學生、上班族,無,不可以,水泥磚牆,1,不可以,雅房,6800,1700
704,1,1,文山區,台北市文山區興隆路三段229巷,5,公寓,1,1,男女生皆可,二個月,0,365,0,0,0,1,1,5,0,1,0,1,1,1,6370891,1,0,無,不可以,水泥磚牆,1,不可以,雅房,6000,1200
705,0,1,新店區,新北市新店區中興路三段214號,6,公寓,1,1,男女生皆可,二個月,0,365,0,0,1,1,1,5,0,1,0,1,1,1,6370928,1,0,無,不可以,其他,1,不可以,雅房,5500,916.666666666667
708,1,1,大安區,台北市大安區和平東路二段118巷,4,公寓,1,1,女生,二個月,1,180,1,0,0,1,1,5,0,1,0,1,1,1,6371132,1,學生、上班族,無,可以,水泥磚牆,0,不可以,雅房,5000,1250
722,0,1,永和區,新北市永和區中正路,4,公寓,1,1,男女生皆可,二個月,0,180,0,0,0,1,1,5,0,1,0,1,1,1,6371755,1,學生、上班族,無,不可以,水泥磚牆,0,不可以,雅房,3800,950
731,1,1,內湖區,台北市內湖區港墘路,5,公寓,1,1,男女生皆可,一個月,1,365,1,0,0,1,1,5,1,1,0,1,1,1,6372521,1,學生、上班族,無,可以,水泥磚牆,1,不可以,雅房,7000,1400
732,1,1,板橋區,新北市板橋區民生路二段,5,公寓,0,1,女生,二個月,1,365,0,0,0,1,1,5,0,0,1,1,0,0,6372648,1,學生、上班族,無,不可以,其他,0,不可以,雅房,5200,1040
